Name,Description,Price,CL,Strength,URL
Cloak of the Manta Ray,"This cloak appears to be made of leather until the wearer enters salt water. At that time, the cloak of the manta ray adheres to the individual, and he appears nearly identical to a manta ray (as the beast shape II spell, except that it allows only manta ray form). He gains a +3 natural armor bonus, the ability to breathe underwater, and a swim speed of 60 feet, like a real manta ray. The cloak does allow the wearer to attack with a manta ray's tail spine, dealing 1d6 points of damage. This attack can be used in addition to any other attack the character has, using his highest melee attack bonus. The wearer can release his arms from the cloak without sacrificing underwater movement if so desired.","7,200 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cloak-of-the-manta-ray
"Ioun Stone, Incandescent Blue Sphere (Flawed)",This stone grants a +2 enhancement bonus to Wisdom and a –2 penalty on Perception checks.,"7,200 ",12,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/ioun-stones/incandescent-blue-sphere-ioun-stone
Bottle of Air,"This item appears to be a normal glass bottle with a cork. When taken to any airless environment, it retains air within it at all times, continually renewing its contents. This means that a character can draw air out of the bottle to breathe. The bottle can even be shared by multiple characters who pass it around. Breathing out of the bottle is a standard action, but a character so doing can then act for as long as she can hold her breath.","7,250 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/bottle-of-air
"Barding, Featherleaf","This enchanted sleeve is made of tiny, feather-shaped leaves and is designed to fit birds. Once fitted over the body of a Tiny or smaller avian creature, featherleaf barding automatically shrinks to snugly fit the creature's torso and neck, serving as +1 leather armor (granting a total bonus to AC of +2). The maximum fly speed of a creature wearing featherleaf barding is 60 feet with average maneuverability. In forests, jungles, and thickly wooded areas, the wearer can fly through branches, brush, and even whole tree trunks as if they weren't there, though its fly speed and maneuverability remain the same.","7,310 ",9,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/barding-featherleaf
Bag of Holding (III),"This appears to be a common cloth sack about 2 feet by 4 feet in size. The bag of holding opens into a nondimensional space: its inside is larger than its outside dimensions. It can hold 1000 lbs. in 150 cubic ft.. If a bag of holding is overloaded, or if sharp objects pierce it (from inside or outside), the bag immediately ruptures and is ruined, and all contents are lost forever. If a bag of holding is turned inside out, all of its contents spill out, unharmed, but the bag must be put right before it can be used again. If living creatures are placed within the bag, they can survive for up to 10 minutes, after which time they suffocate. Retrieving a specific item from a bag of holding is a move action, unless the bag contains more than an ordinary backpack would hold, in which case retrieving a specific item is a full-round action. Magic items placed inside the bag do not offer any benefit to the character carrying the bag. If a bag of holding is placed within a portable hole, a rift to the Astral Plane is torn in the space: bag and hole alike are sucked into the void and forever lost. If a portable hole is placed within a bag of holding, it opens a gate to the Astral Plane: the hole, the bag, and any creatures within a 10-foot radius are drawn there, destroying the portable hole and bag of holding in the process. ** Editor's Note: Bag of Holding refers to the space inside as 'non-dimensional' whereas the rules on extradimensional spaces explicitly refer to bags of holding as examples of extradimensional spaces. **","7,400 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/bag-of-holding
"Bag of Devouring, Intelligent","Statistics: [  Alignment chaotic evil; Int 10, Wis 14, Cha 13, Ego 13 (17 against any non-demon); Senses 30 ft., blindsense; Languages speech (Abyssal)  ] Most bags of devouring appear as normal sacks, but this one is unlike most bags of devouring. Sporting rows of vicious teeth, a bad attitude, and a thirst to devour all things, this intelligent cursed item believes it is the favored maw and most important appendage of a fabled creature it refers to as the Eater of All. The bag hates all creatures except for demons, whom it considers kindred spirits of destruction. It has all of the magical abilities of a regular bag of devouring, along with the following additional powers. [  ** Bite: As a standard action, it’s possessor can swing the bag by its straps in an attempt to strike any target within a 5-foot radius. The possessor targets a single creature or unattended item with this attack. The bag (not the wielder) makes a single bite attack against the creature or item targeted: bite +14 (1d10+5 and bleed 2). This action does not provoke attacks of opportunity, despite it’s Tiny size. Attacks made in this way are never modified by the wielder’s abilities; ** Hateful Curse: When a non-demon is in possession of the bag, the bag’s cursed aura imparts a –1 penalty on all of its wielder’s attack rolls, saving throws, skill checks, and ability checks. If the bag manages to seize control of a non-demon host through personality conflict, it directs its host to seek out victims to feed to it.  ] Construction requirements match a Bag of Holding (Type III)","7,400 ",17,Strong,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/bag-of-devouring-intelligent
Boots of Levitation,"These soft leather boots are incredibly light and comfortable, with thin soles reinforced by strips of tough hide that provide an unexpected amount of support and protection to the foot. On command, these boots allow the wearer to levitate as if she had cast levitate on herself.","7,500 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/boots-of-levitation
"Cloak, Hunter’s","Usually made from the skins of giant serpents, these cloaks are designed to help rangers, hunters, and trackers blend in with and travel quickly through the areas they are most familiar with. If the wearer has the favored terrain class ability and is traveling through one of his favored terrains, he can transform himself into an animal native to that environment. This works identically to the beast shape I spell, save that it is limited to creatures native to the environment (as defined in the appropriate Bestiary entry or per the GMs discretion). This effect lasts for 10 minutes per day. The duration need not be continuous, but it must be used in 1-minute increments.","7,500 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cloak-hunter-s
"Goggles, Kinsight","Kinsight goggles are in fact two separate crystal monocles, linked together with a simple silver clasp that allows them to both be worn at once like pince-nez spectacles. The left and right halves may be separated and worn individually, allowing two people to see through one another’s eyes. When separated, the wearer of either half of the goggles may speak a command word to see through the lens of the other half, so long as the halves of the goggles remain within 500 feet of one another. When the two lenses are attached and worn as one item, they offer no magical benefit—just some minor magnification.","7,500 ",2,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/goggles-kinsight
Harp of Charming,"This beautiful and intricately carved harp can be held comfortably in one hand, but both hands are required to utilize its magic. When played, a harp of charming enables the performer to work one suggestion (as the spell, Will DC 14 negates) into the music for each 10 minutes of playing if he can succeed on a DC 14 Perform (string instruments) check. If the check fails, the audience cannot be affected by any further performances from the harpist for 24 hours.","7,500 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/harp-of-charming
"Mask, Plague","This stylized bird mask consists of a pair of goggles attached to a ceramic beak that covers the nose and mouth. The goggles are not magic and can be replaced with other goggles or eye slot items. It grants the wearer a +4 resistance bonus on saving throws against disease. Once per day on command, the user can remove disease (as the spell) on a single creature touched.","7,500 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/mask-plague
One-Way Window,"When not in use, this magical device appears to be a simple wooden picture frame about 3 inches by 5 inches in size. However, when set against a solid surface, it becomes a window, allowing the user to see through to the other side. No visible evidence of the window appears on the opposite side of the wall or door where it is used. No items, light, sound, spells, or spell effects can pass through the window, and divination magic that allows the user to penetrate illusions or spot hidden things (such as true seeing) does not function. If there is no ambient light in the area being viewed, it appears as complete darkness to the viewer. The one-way window can penetrate up to 1 foot of wood, 6 inches of stone, or 1 inch of metal. If the surface to be looked through is too thick, the frame simply doesn't function. It can't be used to peer at mechanical structures behind thin veneers (such as the tumblers of a lock); it can only show open spaces beyond the barrier it is placed against.","7,500 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/one-way-window
Periapt of Health,"The simple periapt usually appears as a blue gemstone fastened to a silver chain designed to be worn around the neck. The wearer is immune to all disease, including supernatural diseases.","7,500 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/periapt-of-health
Balm of Impish Grace,"When rubbed vigorously into the skin, this potent red liniment enhances a Tiny or smaller creature's ability to make full use of its size and mobility. Applying a dose of liniment is a standard action that provokes an attack of opportunity (similar to applying an oil). A creature under the effects of the liniment no longer provokes attacks of opportunity for moving through threatened squares or for entering a larger creature's square. The balm lasts for 5 minutes before its effects wear off. A newly created bottle of balm holds 5 doses.","7,500 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/balm-of-impish-grace
"Banner, Knight's (A)","A Knight's banner can be displayed on a lance, polearm, frame, or staff. It has no effect when not mounted properly or when lying on the ground. The banners depict the heraldic symbols of several fortresses, and each provides different benefits, which are described below. [  A (abjuration aura): Allies of the owner of this banner gain a +4 morale bonus on saving throws against fear effects so long as they can see the banner.  ] A banner can be carried (on foot or mounted) or planted. In the latter case, the banner does not need a bearer, but if it is toppled or touched by an enemy, it loses its effectiveness until reclaimed and replanted by allies of the owner.","7,500 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/banner-knight-s
Boots of Swift Fury,"These boots of heavy, furred hide rise to the wearer's calf, and are held in place with rough hide straps secured by thick iron buckles. They increase the wearer's base land speed by 10 feet (considered an enhancement bonus). When the wearer is in a rage, the boots also grant him a +4 deflection bonus to AC against attacks of opportunity provoked by moving through or out of a threatened area or by casting a spell.","7,500 ",11,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/boots-of-swift-fury
Candle of Clean Air,"This clean-smelling white candle is inscribed with glyphs portraying various sweet smelling flowers. When lit, the candle repels smoke, mist, cloud, and other gas effects in a 5-foot radius. These effects do not penetrate the area around the candle if they are of spell level 3 or lower. Against more powerful cloud effects (including effects not based on spells, such as dragon breath or a gorgon's breath weapon), the candle grants creatures in the area a +4 resistance bonus on saving throws against these effects. Creatures in the area gain a +4 deflection bonus to AC against attacks from creatures with the air subtype. The candle burns for up to 5 minutes, in increments of 1 minute. Once all 5 minutes are used, the candle is destroyed.","7,500 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/candle-of-clean-air
"Collar, Spell-Sharing","This thick leather collar is studded with onyx gems and fastened with a simple metal clasp. Spell-sharing collars come in a variety of sizes and can be secured around the neck of any creature capable of wearing and using a neck-slot item. They are usually sold in sets. A creature with the share spells ability (such as an animal companion or familiar) wearing a spell-sharing collar can benefit from that ability with any other creature wearing such a collar that is attuned to its own collar, rather than gaining the benefit only with its bonded master. Attuning two or more spell-sharing collars takes 10 minutes, during which time the collars must be touching one another. A spell-sharing collar can have as many as three other spell-sharing collars attuned to it at once. The granted ability otherwise functions as a familiar's share spells ability.","7,500 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/collar-spell-sharing
"Figurine of Wondrous Power, Lapis Camel","This palm-sized camel figurine is sculpted of lapis lazuli. When you throw the lapis camel to the ground and speak the command word, it turns into a dromedary camel. The camel acts as a normal camel in all respects, except that it obeys your verbal commands to the best of its animal-level intelligence. At your command, the camel returns to its figurine form. The lapis camel can be used up to 3 times per week for up 8 hours each use.","7,500 ",11,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/figurines-of-wondrous-power/lapis-camel
Gloves of Elvenkind,These plain gray leather gloves grant a +5 competence bonus on Spellcraft checks and concentration checks made to cast a spell defensively. Both gloves must be worn for the magic to be effective.,"7,500 ",8,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/gloves-of-elvenkind
Manual of War,"Bound in bloodstained leather, this heavy tome is scarred like the flesh of a seasoned warrior and contains many generations of martial knowledge. Once per day, after studying the manual for 1 hour, a fighter may exchange one of her fighter bonus feats for another combat feat. She must meet the prerequisites for this new feat and she cannot alter a feat she is using as a prerequisite for another feat, prestige class, or other ability. This change persists for 24 hours, after which time the fighter's feats return to normal. The fighter may spend 10 minutes studying the manual to end its effects early.","7,500 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/manual-of-war
Teleporting Climbing Rig,"This mithral grappling hook is decorated with runic engravings and attached to 50 feet of silk rope, with the other end of the rope tied around a thick iron ring. Three times per day, the wielder of this item may speak the item's command word while holding the iron ring. The grappling hook then teleports to any designated location within 50 feet to which the user has both line of sight and line of effect. The grappling hook does not teleport if the silk rope is held at any point other than the iron ring. If the designated location does not possess a means for the rig's hook to attach, the grappling hook falls to the ground after teleporting.","7,600 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/teleporting-climbing-rig
Headband of Fortune’s Favor,"This multicolored headband with beaded tassels tips luck in the wearer’s favor. The wearer gains a +1 luck bonus on saving throws. Any effect that gives the wearer a luck bonus (such as a divine favor or prayer spell) or explicitly increases the wearer’s good luck (such as a witch’s fortune hex, the Luck domain’s bit of luck domain power, and so on) lasts for 1 round longer than normal on the wearer. Abilities without a time-based duration (such as carrying a stone of good luck) are unaffected by the headband.","7,700 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/headband-of-fortune-s-favor
"Scarab, Insect","This small golden statuette is fashioned in the likeness of a winged scarab beetle. When carrying the scarab, once per day you can speak with vermin as if using speak with animals, though the information you can obtain is very limited. If you have wild empathy, you may use it on vermin. Once per day you may cast summon swarm to summon a swarm of dung beetles (treat as a spider swarm, but rather than being poisonous they inflict filth fever if a DC 11 Fortitude save is failed).","7,800 ",5,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/scarab-of-khepri
Bracers of the Glib Entertainer,"These decorative bracers are stippled with vibrant colors and have various tiny bells sewn onto their surface. While wearing them, the wearer gains a +5 competence bonus on Perform checks. Once per day on command, the user can gain the benefit of the glibness spell.","7,900 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/bracers-of-the-glib-entertainer
"Amulet, Everwake","Cast in the image of the sun and often ornamented with an open eye, this amulet defends the wearer against the need for sleep. The wearer of this amulet does not need sleep, but must remain at ease for the normal amount of time to regain spells and other abilities that require rest (although the wearer could perform light activity, such as reading or keeping watch). Once the wearer has used the power of this amulet for a total of seven nights, the amulet loses its power for one day and the wearer is exhausted for this duration. If the wearer removes the amulet for any reason after having used its ability, she becomes exhausted for four hours for every night of sleep skipped.","8,000 ",2,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/amulet-everwake
"Banner, Champion's","A champion's banner is a cloth flag or standard (typically 2 feet wide and 4 feet long) meant to be carried and displayed on a lance, polearm, frame, or staff. It has no effect unless it is mounted properly and a wielder is carrying the object bearing it. It depicts the insignia or heraldic symbol of its wielder; if the wielder has no such symbol, it depicts a heraldic lion. A character with the challenge class feature carrying a champion's banner treats his class level as 4 levels higher when determining the effect of his challenge ability. This does not alter the number of times per day the wielder may use his challenge ability, only the value of the bonuses it grants when he does so.","8,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/champion-s-banner
Blouse of the Boastful,"This stylish, purple silk shirt trimmed with designs embroidered in golden thread brings out reckless behavior in even the most conservative swashbucklers. If the wearer has the panache class feature, when she takes damage from a successful critical hit, she regains 1 panache point. This shirt has no effect on someone who is not a panache user.","8,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/blouse-of-the-boastful
"Boots, Earth Root",The longer the wearer of these boots stays in one place—as long as that place is on solid ground—the harder it is to move her from that place. The wearer gains a cumulative +1 circumstance bonus to her CMD (maximum of +10) for each round she does not move from her space.,"8,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/boots-earth-root
"Bracelet, Charm","Tiny ornaments of gold hang from the links of a charm bracelet. In addition to 1d4+4 non-magical charms, each bracelet carries one of each of the following magic charms. These magic charms can be activated with a command, producing the listed effect, but each charm can be only used once. After a charm is used, it dissolves into a thick vapor and dissipates // Arming Sword: When detached, this charm transforms into a masterwork heavy wooden shield and a masterwork longsword. They can either appear on the ground or within the hands of the creature that activated the charm, ready to use. These items last for 1 hour before turning into vapor // Healthy Apple: When detached, this charm becomes an apple that when eaten (a standard action that provokes attacks of opportunity) heals 2d8 hit points. In addition, if the creature eating the apple is afflicted with any poison or diseases, it can attempt a new saving throw against each such affliction. Each successful saving throw immediately ends the corresponding affliction. // Loving Heart: Upon detaching this charm, the wearer can use charm person as a spell-like ability (as the spell, Will DC 11) any time before the end of her next turn. // Lucky Star: When this charm is activated, it releases good luck in a 20-foot-radius burst centered on the wearer. The wearer and her allies within the burst gain a +2 luck bonus on ability checks, attack rolls, saving throws, and skill checks for 1 round. // Peaceful Dove: Detaching this dove calms tempers within a 20-foot-radius burst centered on the wearer as though calm emotions (Will DC 13) had been cast. A creature affected by rage takes a —2 penalty on this saving throw. // Reduce the price of a charm bracelet that has one or more expended charms by 1,580 gp per absent charm. The charm bracelet itself becomes a non-magical bracelet worth 100 gp when the last charm is used, no matter the number of non-magical charms left on the bracelet.","8,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/charm-bracelet
Cups of Rapport,"These wooden drinking cups are similar to those found in many common taverns, and always come in pairs—one is a master cup, and the other is a mark cup. When a user of the master cup shares drinks with someone with the mark cup, the master cup's user gains a supernatural advantage when attempting to develop a good rapport with the creature drinking from the mark cup. After 5 minutes of sharing a drink and chatting with a user of the mark cup, the user of the master cup gains a +5 bonus on Bluff, Diplomacy, and Sense Motive checks against the user of the mark cup. The two users must share a beverage from a common source (for example, two cupfuls poured from a single bottle of wine, ladled from the same punch bowl, or dipped into the same spring water) and spend the 5 minutes socializing with one another. The bonus lasts for 1 hour or until the users move more than 15 feet apart from each other, whichever comes first. Once a creature has used a mark cup, that creature cannot be affected by the same mark cup for 1 day.","8,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cups-of-rapport
"Gloves, Rubble","These gloves are made of a fine metal mesh. If a creature wearing rubble gloves touches a 5-foot square of stone or earth floor, rubble roils to the surface, making the square difficult terrain. Using the gloves is a standard action that does not provoke attacks of opportunity. The wearer can use the gloves to create up to 20 squares of difficult terrain per day.","8,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/rubble-gloves
Hand of Glory,"This mummified human hand hangs around a character’s neck by a leather cord (taking up space as a magic necklace would). If a magic ring is placed on one of the fingers of the hand, the wearer benefits from the ring as if wearing it herself, and it does not count against her two-ring limit. The hand can wear only one ring at a time. Even without a ring, the hand itself allows its wearer to use daylight and see invisibility each once per day.","8,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/hand-of-glory
Harp of Shattering,"This finely crafted masterwork harp fits comfortably in one hand, but it requires two hands to play. The harp has 10 charges, which refresh each day at daybreak. By making a DC 10 Perform (string) check, the bearer can produce the following effects: break (1 charge); shatter (2 charges)","8,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/harp-of-shattering
Headband of Havoc,"This band of raggedly stitched animal skins and teeth focuses a barbarian wearer’s bloodlust. When the wearer enters a rage, she selects one of her rage powers. For the duration of the rage, that power functions as if the wearer’s barbarian level were four levels higher. Once per day when the wearer is attacked or has to make a saving throw against a hostile effect, she may spend 2 rounds of rage to begin a rage as an immediate action. This rage becomes active prior to resolving the attack that triggered it and lasts until the start of her next turn (at which time she may continue to rage as if she had begun the rage in the normal manner).","8,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/headband-of-ha
"Lenses, Fogcutting","These goggles are made of carefully-polished rock crystal, with frames of polished brass and a simple leather strap and buckle sized for a giant's head (but easily adjustable for smaller wearers). The goggles allow the wearer to see through magical and normal fogs, mists, and similar obscurement. They do not confer darkvision or low-light vision. Further, the goggles distort and skew vision strangely, causing a –4 penalty on Perception checks.","8,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/lenses-fogcutting
Mockingskull,"The tools of juvenile necromancers and bitter witches, mockingskulls are immortal and sleepless guardians. Each is made from a humanoid skull inlaid with a precious gem “eye.” Mockingskulls keep watch over an area with a +8 Perception check bonus, and can be commanded to either warn away intruders or raise an alarm by screaming insults and invectives. If a mockingskull screams invectives, it can attempt an Intimidate check at a +10 bonus each round against one creature within 30 feet. Treat a mockingskull as a single Hit Die mindless undead for the purposes of spells and effects that control, damage, or hide creatures from undead. A mockingskull has hardness 3 and 10 hit points; these hit points are automatically restored every midnight. Although largely mindless, especially old mockingskulls sometimes develop personality quirks.","8,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/mockingskull
Needles of Fleshgraving,"These tattooing needles can grant a +5 competence bonus on Craft (tattoos) checks. Once per day they can be used to transform an object into a tattoo on a willing creature. This takes 10 minutes. The object may resist with a DC 17 Fortitude saving throw. The transformed object radiates faint transmutation magic and looks like a miniature depiction of itself. The bearer of the tattoo may peel it off as a standard action, transforming it back into its object form. The tattoo automatically reverts back to its object form after 7 days, if dispelled (using the caster level of the needles), or upon the death of the tattooed creature.","8,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/needles-of-fleshgraving
Padma Blossom,"This perfect lotus flower formed from pink jade offers purity of mind and spiritual  calm. While grasped, the blossom grants its holder a +3 competence bonus on Concentration checks and suppresses the following on its holder: morale bonuses, fear effects, and the confused, dazed, or stunned conditions. Twice per day, the bearer can cast calm emotions.","8,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/padma-blossom
"Pendant, Gravewatch","Favored by the grave-wardens of sites known to be infested with the spirits of the dead, this pendant is an iron ring strung on a necklace made from polished and discolored bones, nails, and teeth. A faint blue light limns the wearer, protecting him from attack. Undead creatures are repulsed by this light and take a —2 penalty on all attack rolls against the wearer of a gravewatch pendant. Incorporeal undead creatures are further repulsed and instead take a —4 penalty on all attack rolls against the wearer. Undead creatures can sense this light easily, however, and receive a +4 circumstance bonus on Perception checks to detect a creature wearing this pendant.","8,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/pendant-gravewatch
Restless Lockpicks,"This set of mithral masterwork thieves' tools springs to life in the hands of a skilled user. If the user attempts to use the tools to disarm a trap or other device, he may spend a standard action beginning the disarm attempt, after which the tools continue on their own without being held. Thereafter, the bearer may perform other actions or even move away while the tools work. The tools make a Disable Device using the bearer's skill bonus plus the +2 for being masterwork thieves' tools, taking the normal amount of time to disable the device. When the skill check is completed, the tools remain in place until removed from the device. The tools can animate for up to 10 rounds per day. They can take 10 but cannot take 20. If there aren't enough rounds left in the tools to finish a particular check, the bearer can continue where the animated tools left off as long as she is in the square with the tools when the animation duration runs out.","8,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/restless-lockpicks
Shadow Fletching,"These small black feathers appear to have been stripped off an arrow and crafted into a token. By braiding a shadow fletching into her hair, a character can imbue herself with the magic of the Shadow Plane. Three times per day by touching the fletching as a swift action in an area of dim light or darkness, the wearer can enshroud her next ranged attack in shadowy extraplanar energy. As long as the wearer makes this attack before the end of her turn, the target of the attack is denied its Dexterity bonus to AC as if the attacker were invisible. This doesn't affect creatures with low-light vision, darkvision, or any ability that allows them to see invisible creatures.","8,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/shadow-fletching
Symbol of Unholy Command,"This unholy symbol is carved entirely from human bone. When the wielder uses this unholy symbol as a focus for the Command Undead feat, he gains a +1 profane bonus to the DC of that feat. Good creatures of 5 Hit Dice or less that attempt to touch the symbol must make a DC 15 Will save or be shaken for 1 round. Deliberate use of a symbol of unholy command is an evil act.","8,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/symbol-of-unholy-command
Torc of Lionheart Fury,"Each end of this heavy copper neckwear bears the image of a snarling lion. The wearer gains a +2 morale bonus on saving throws against fear. If the wearer is a barbarian of at least 12th level, she gains the fearless rage rage power. If she already has this power, she also becomes immune to the panicked condition while raging, and any panic-causing attack against her while she rages instead causes her to regain 1 round of rage up to once per round.","8,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/torc-of-lionheart-fury
Wayfinder of Revelation,"Wayfinders of revelation show a more ornate design than ordinary wayfinders, and are crafted of gold-accented silver. A wayfinder of revelation's light effect is double the normal effect of a light spell, illuminating an area twice as large. Once per day as a standard action, while a wayfinder of revelation is creating light, you can fill this 40-foot radius of light with an invisibility purge effect (as per the spell). This effect also makes it easier to notice secret doors and hidden compartments—characters who search for such hidden objects and portals inside this area gain a +10 bonus on their Perception checks to do so. Once activated, this effect remains active for 6 rounds.","8,000 ",6,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/wayfinder-standard/wayfinder-of-revelation
"Wayfinder, Vanishing","Vanishing wayfinders are crafted of ivory chased with gold and silver. In addition to the usual functions of a wayfinder (including the ability to create light), as a standard action the holder of a vanishing wayfinder can press a hidden catch to become invisible (as the spell invisibility) for as long as she concentrates, up to a maximum duration of 5 minutes per day. These minutes need not be consecutive, but each activation counts as a minimum use of 1 minute, even if the user becomes visible because of an attack action or some other event before that minute is up.","8,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/wayfinder-standard/wayfinder-vanishing
Adventurer's Greatcoat,"This long, double-breasted jacket is sewn from durable, dun-colored canvas with a removable liner to keep its wearer comfortable in a wide range of temperatures. Anyone wearing the coat notes many small cloth patches of various shapes. Only the wearer of the robe can see these patches, recognize them for the items they become, and detach them. One patch can be detached each round. Detaching a patch causes it to become an actual item, as indicated below. An adventurer's greatcoat has each of the following patches (unless noted otherwise, the coat has only one of each patch):10 days of trail rations and five full waterskins; A case containing five adamantine bolts, five cold iron bolts, and two silver bolts; A large scroll case containing a 2-foot-by-10-foot roll of paper and two sticks of charcoal; A quiver containing five adamantine arrows, five cold iron arrows, and two silver arrows; A 10-square-yard roll of canvas containing 10 pitons and a small hammer; A silver badge and three bronze badges; Bullseye lanterns (2; full and lit); Daggers (2); Disguise kit; Healer's kit; Hemp ropes (2; 50-foot coil); Light combat-trained horse with a military saddle; Mirrors (2; highly polished 2-foot-by-4-foot steel mirrors); Noble's outfit with jewelry worth 200 gold pieces; Oil of bless weapon; Oil of daylight; Poles (2; 10-foot length); Potion of cure moderate wounds; Sacks (2); Universal solvent; Wand of prestidigitation (CL 1st, 5 charges)","8,000 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/adventurer-s-greatcoat
Amulet of Proof against Petrification,"This finely polished wooden amulet has the image of a blindfolded medusa carved upon its surface. Whenever the wearer fails a saving throw that would result in him being turned to stone, he is instead staggered for 1d6 rounds. If a spell or effect turns him to stone without allowing a saving throw, he is instead staggered for 1 minute. These abilities do not function while the wearer is staggered.","8,000 ",8,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/amulet-of-proof-against-petrification
Amulet of the Spirits (Heavens),"Each different type of amulet of the spirit grants its wearer powers from one type of shaman spirit bond, but makes her vulnerable to attacks and effects that target creatures with that spirit bond (such as a spirit-hunting weapon). If a creature that already has the associated mystery or spirit wears the amulet, that wearer does not gain the abilities listed below; instead, the effective level of her mystery or spirit powers increases by 2. This effect does not stack with other abilities that increase the effective level of mystery or spirit powers. [  Heavens: This black cat's eye hanging from a silver chain reflects any light that hits its surface back as a six-pointed star. Whenever the wearer can see the open sky at night, she can determine her precise location, and can add her Wisdom modifier to her Charisma modifier on all Charisma checks and Charisma-based skill checks. In addition, as a standard action the wearer can cause one enemy within 30 feet to treat the light level as two steps lower: bright light becomes dim light, normal light becomes darkness, and areas of dim light and darkness become supernaturally dark (like darkness, but even creatures with darkvision can't see). This effect lasts for 8 rounds (Will DC 13 negates). This action doesn't provoke attacks of opportunity.  ]","8,000 ",8,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/amulet-of-the-spirits
