Name,Description,Price,CL,Strength,URL
"Helm, Maiden's","A maiden's helm appears as a distinctive plate and plumed helm. The helm imparts enhanced power and gravitas to the wearer's voice, granting a +5 competence bonus on Intimidate checks. The wearer of a maiden's helm can use command three times per day.","3,500 ",6,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/helm-maiden-s
Lens of Detection,"These circular prisms let their wearer detect minute details, gaining a +5 competence bonus on Perception checks. It also aids in tracking, adding a +5 competence bonus on Survival checks when tracking.","3,500 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/lens-of-detection
Pact Parchment,"Written and signed in blood, a pact parchment ensures the utter and undeniable fulfillment of the actions stated within. Upon a pact parchment, you can inscribe a contract, defining a certain service or course of action by one or more creatures. If all listed creatures willingly (without magical influence, threats, and so on) sign this pact in blood, they are bound to fulfill this agreement. Henceforth everyone breaking the pact suffers a -4 penalty on attack rolls, saves, ability checks, and skill checks, until they either satisfy the pact's conditions (if still possible) or the parchment is destroyed.","3,500 ",11,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/pact-parchment
Dust of Weighty Burdens,"Also known as lodestone essence, this coarse gray powder comes in a fragile ceramic flask covered in Terran runes. A newly-crafted flask contains enough powder for 10 applications if poured out carefully, or the whole container can be thrown as a splash weapon with a range increment of 10 feet. One application of the dust sprinkled over an object increases the target's weight by 100 pounds. Multiple applications stack, and the effect remains until the object is scrubbed clean of the metallic particles (taking a full-round action per application) or it takes 5 points of electricity damage per application. A creature struck directly with a thrown flask must make a Fortitude save (DC 10 + 1 per application remaining in the flask) or gain heavy encumbrance and be unable to fly for 2d4 rounds. Targets in the splash area must save or gain medium encumbrance for 2d4 rounds. Scrubbing or electricity damage neutralizes the thrown powder as noted above.","3,600 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/dust-of-weighty-burdens
"Gloves, Aristocrat's","Wealthy aristocrats wear these elegant, full-length white gloves. Twice per day as a move action, the wearer of these gloves can repel an unwanted creature for 1 minute or until the wearer touches another creature, whichever comes first. Any creature attempting to attack or touch the wearer during this time must succeed at a DC 11 Will save to do so (as the sanctuary spell). Once per day, the wearer can summon a surge of invisible force to knock back a single target within 40 feet. The wearer attempts a combat maneuver check to bull rush one creature or object with a +5 bonus. This bull rush combat maneuver doesn't provoke an attack of opportunity.","3,600 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/gloves-aristocrat-s
Golden Dragon Kite,"This painted silk kite depicts a shining golden dragon. In an area with 40 feet or more of vertical space and in conditions of light to moderate wind, a golden dragon kite can be unfolded and raised into the air as a full-round action. The user can direct the kite to move up to 100 feet from him in a single turn (but no farther). Three times per day, the kite can cast burning hands. The spell originates from the kite but acts as normal in all other ways. This spell can only be reproduced while the kite is flying, a process that takes 1 minute to achieve. Rumors say that in Minkai, versions of these kites exist that deliver other spells at great range.","3,600 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/golden-dragon-kite
Gossip Glass,"This silver, bejeweled set of opera glasses is indistinguishable from a regular set, save that when you look through the lenses you gain a +4 competence bonus to Perception checks. When reading lips, you can understand any spoken language as the comprehend languages spell. You can only use a gossip glass to spy on conversations within line of sight and must be able to see people speak in order to read their lips.","3,600 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/gossip-glass
"Headband, Dead Man’s","This taut black band, clipped with a black metal skull, can be attached on the outside of a hat or other head slot item or can be worn as a normal headband. The wearer gains a +2 competence bonus on Intimidate checks and increases the DC of any fear effect he creates by +1. In addition, if this headband is attached to the outside of a hat, the wearer's hat or headgear cannot be blown off or removed by wind, water, or environmental effects, and the wearer gains a +5 circumstance bonus to his CMD against steal and sunder attempts targeting his headgear.","3,600 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/headband-dead-man-s
Noble's Vigilant Pillbox,"This heart-shaped charm is set with three pearls: one white, one silver, and one black. Inside, a tiny compartment usually contains smelling salts or alchemist's kindness. Each pearl has a primary, passive ability and a secondary, active ability that activates if it is removed from the setting and swallowed (a standard action, as if drinking a potion). Swallowing a pearl destroys it. A command word activates the primary abilities of all three pearls for 1 round. When activated, the white pearl detects poison in a 10-foot radius around the wearer, dulling to a dark gray if poison is within range. If swallowed, it grants the benefit of a delay poison spell. The silver pearl detects diseases in a 10-foot radius, turning bright blue on discovery. If swallowed, it grants the benefit of a remove disease spell. The black pearl turns white if any invisible creature is within 10 feet of the wearer. If swallowed, it grants the benefits of see invisibility for 1 minute. A pillbox found with missing pearls has its price reduced appropriately; a white pearl is worth 750 gp, a silver pearl is worth 1,150 gp, and a black pearl is worth 1,700 gp.","3,600 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/noble-s-vigilant-pillbox
Talisman of the Summoned Steed,"This onyx talisman resembles a majestic black stallion covered in carved wavy lines and bearing a tiny twine bridle. When the command word is spoken, it transforms into a saddled and thoroughbred light horse that serves you willingly. The command word also returns it to talisman form. If slain, the horse reverts to talisman form and cannot be activated again for 24 hours. Each talisman’s horse form has a specific color (black, brown, gray, pinto, and so on) and markings (blazes, stars, stockings, etc.), chosen by the creator when the item is crafted.","3,600 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/talisman-of-the-summoned-steed
Elixir of Luck,"*Note*: This magic item grants characters additional hero points or allows the possibility of recovering points as they are spent. See Hero Points for full details. This golden elixir grants good luck to the imbiber. After drinking the elixir, the character gains 3 hero points that must be used within 1 hour. These hero points do not count against the imbiber’s limit. They can only be used to aid the imbiber. They cannot be used to aid the rolls of others. A character cannot benefit from more than one elixir of luck in a 1-month period.","3,600 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/elixir-of-luck
"Mask, Ferocious War","This oversized wooden mask covers the face and extends down to a point at the wearer’s waist, covering most of his chest and abdomen. It is simplistically carved as a stylized, bestial face distorted with rage or nightmarish styles. The light wood provides little protection, yet is magically reinforced to grant a +1 armor bonus. In addition, once per day as a free action, the wearer can cause the mask to warp and contort ferociously, causing a single creature within 15 feet to make a DC 14 Will save or become frightened. This is a mind-affecting fear effect.","3,700 ",4,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/mask-kybwa-ka-war
"Shadow Piercings, Chest (Major)","These excruciating body ornaments come in the form of sharp barbs and serrated rings inserted in the nipples, abdomen, or along the ribs. The pain they cause sharpens the mind and blocks out distractions. The wearer gains a +5 competence bonus on concentration checks.","3,750 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/shadow-piercings
"Shadow Piercings, Head (Minor)","Whether they are crowns of pins, pinned-back lips, or simple nose rings, these piercings accentuate the owner's terrifying presence and inner resolve. The wearer gains a +5 competence bonus on Intimidate checks.","3,750 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/shadow-piercings
Chalice of Communal Dweomer,"Once per day, a creature can pour a potion with a duration longer than instantaneous into the chalice, then drink it as a standard action that provokes attacks of opportunity. The bearer and up to two willing allies within 30 feet gain the benefits as though they had consumed the potion; however, the duration is divided evenly between all recipients (including the bearer), rounded down to the nearest round.","3,750 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/chalice-of-communal-dweomer
"Vestment, Druid's","This light garment is worn over normal clothing or armor. Most such vestments are green, embroidered with plant or animal motifs. When this item is worn by a character with the wild shape ability, the character can use that ability one additional time each day.","3,750 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/vestment-druid-s
"Figurine of Wondrous Power, Silver Raven","This silver figurine turns into a raven on command (but it retains its metallic consistency, which gives it hardness 10). Another command sends it off into the air, bearing a message just like a creature affected by an animal messenger spell. If not commanded to carry a message, the raven obeys the commands of its owner, although it has no special powers or telepathic Abilities. It can maintain its nonfigurine status for only 24 hours per week, but the duration need not be continuous.","3,800 ",?,?,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/figurines-of-wondrous-power/silver-raven-figurine-of-wondrous-power
Flask of the Reaper,"*Note* This item is associated with a specific deity. This metal container looks like a hip flask for carrying alcoholic drinks except it is barely larger than a potion vial. The side of the flask may be blank or have a personalized decoration, but the screw-on stopper usually bears a mark like a shield or perhaps a featureless mask. Once per day, the bearer can drink from the flask to gain a +5 alchemical bonus on Fortitude saving throws against poison and a +5 competence bonus on Stealth checks for 1 hour. If The Reaper of Reputation is the bearer's patron, once per day the bearer can drink from the flask to gain a +5 competence bonus on Perception, Sleight of Hand, or Stealth checks (drinker's choice) for 1 hour. In addition, the bearer can pour acid from the flask (equivalent in volume to a standard acid flask) once per day.","3,800 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/flask-of-the-reaper
Volatile Vaporizer (3rd),"This lime green pill is inedible but turns a potion into a cloud of mist that can be shared by multiple creatures. When placed inside a potion flask, the potion bubbles and froths itself into a pungent 10-foot-radius cloud. Any creature within the cloud when it appears gains the full effect of the potion. The cloud has no effect on creatures that cannot breathe. A creature may automatically resist the effects of the potion cloud by momentarily holding its breath. Using the pill destroys it and the potion. Each pill can only be used on potions of a particular spell level; using it on a potion of a different spell level has no effect (neither the potion nor the pill are consumed). The vaporizer also works on alchemist infusions, but not mutagens, extracts, or magical oils.","3,800 ",6,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/volatile-vaporizer
Orb of the Waybringer,"*Note* This item is associated with a specific deity. This giant pearl is carved with entwined flying dragons and strung on a fine silver chain; the pearl changes size according to the size of the wearer so that its diameter is no greater than the wearer's thumb. Once per day, the wearer can breathe a cone of searing flame that functions as burning hands, except it deals electricity damage instead of fire. If the associated deity is the wearer's patron, once per day the wearer can use eagle's splendor. On command, the orb glows with a light spell or darkens again.","3,900 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/orb-of-the-waybringer
"Amulet, Righteous Fist","This golden amulet is used by religious sects as a way to help the faithful capture fugitives or defend themselves without doing undue harm to potential converts. While the wearer is using her divine powers of retribution (such as a cleric’s smite, an inquisitor’s smiting judgment, or a paladin’s smite), the amulet grants her the ability to make unarmed strikes in melee combat as if she had the Improved Unarmed Strike feat.","4,000 ",4,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/amulet-righteous-fist
Belt of Teeth,"The brass buckle on this stout leather belt is fashioned to resemble three demonic faces. Once each round, this belt’s buckle can animate, lashing out at a creature that provokes an attack of opportunity within 5 feet. This attack uses its wearer’s base attack bonus and Strength modifier, with a +4 competence bonus. It deals damage as a bite attack made by a creature of its wearer’s size (1d6 for a Medium wearer; see Table: Natural Attacks by Size) plus the wearer’s Strength modifier. This belt does not add to the normal number of attacks the wearer can make in a round; it offers another way in which to make attacks of opportunity.","4,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/belt-of-teeth
"Belt, Tightfit","As a free action, the wearer of this brown leather belt can compress himself to fit through tight spaces as though affected by a squeeze spell for up to 10 rounds per day. When using the belt's squeezing ability, the wearer gains a +5 circumstance bonus on Escape Artist checks. Once per day as a move action, the wearer can reduce his size by one step, as the reduce person spell, for 1 round. These effects can be used simultaneously.","4,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/belt-tightfit
"Book, Manual of Calm Reflection","Some manuals teach the reader how to hone his body as a fighting weapon. Others teach mental exercises to hone the wits and sharpen the senses. The manual of calm reflection, a thick book of 30 chapters, aids the reader in centering his spirit and anchors him within himself. After spending 1 hour reading the book, the reader gains a +1 bonus on saves against mind-affecting spells for the duration of that day. This item is keyed to a specific deity. If you worship the associated deity, this bonus increases to +2.","4,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/book-manual-of-calm-reflection
Boots of the Eternal Rose,"*Note* This item is associated with a specific deity. These leather boots are found in a variety of styles but always have a prominent engraving of a rose. The wearer gains a +2 competence bonus on Perform (dance) and Stealth checks. The wearer may move through areas of flowers (whether wild-growing or a garden) at normal speed and without suffering any impairment or taking damage from thorns, brambles, or similar hazards; areas of flowers that have been magically manipulated to impede motion still affect the wearer. If the associated deity is the wearer's patron, the wearer may use daze monster once per day; if the wearer is dancing, singing, or using some other Perform skill as part of a performance lasting at least 1 minute, he may activate daze monster as a free action during his performance. As a free action once per round, the wearer may conjure a beautiful, non-magical, common flower (such as a daisy, pansy, rose, sunflower, or the like) that lasts for 1 day before crumbling into perfume and dust.","4,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/boots-of-the-eternal-rose
"Boots, Burglar (Minor)","These form-fitting, calfskin boots are dyed black and lightly decorated with raven feathers. They grant their wearer a +5 competence bonus on Perception checks to spot or locate traps and devices on the floor with 10 feet. This includes pits, pressure plates, and other mechanical and magical devices located on or attached to the floor. This bonus also applies to AC and on any Reflex saving throws against such traps.","4,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/boots-burglar
Bracers of Falcon’s Aim,"Each of these crimson leather bracers is emblazoned with the image of a soaring golden falcon scanning the ground for easy prey. Once per day, on command, the wearer gains the benefits of aspect of the falcon for 1 minute. The wearer must wear these bracers continuously for 24 hours before activating this ability.","4,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/bracers-of-falcon-s-aim
Cautionary Creance,"This slim leather leash is just over 100 feet long, incredibly light, and uncannily strong, making it an excellent tool for training birds of prey and other flying predators. It grants a +4 circumstance bonus on any Handle Animal check made to train such animals. When used to bind a flying animal companion or familiar to its master, the leash allows the master to cast feather fall on the creature at will. If the master has the share touch spells class ability, once per day he can use that ability on the leashed creature, even if they are not touching. The delivered spell can be no higher than 3rd level. The creance attaches to the master's forearm; attack rolls and skill checks made with that arm take a —1 penalty.","4,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/c-d/cautionary-creance
Eyes of the Owl,"These magical goggles are decorated with owl motifs, including clusters of feathers over the eyes. The wearer gains low-light vision.","4,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/eyes-of-the-owl
Far-Reaching Sight,"This sight can be attached to a single two-handed firearm. When this is done, the sight becomes part of the weapon, but can be removed from that weapon with a full-round action. A firearm wielder can choose to spend a full-round action to make a single shot with a firearm that has this sight. When she does, she can resolve the attack against the touch AC of her target regardless of the range increment.","4,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/far-reaching-sight
Gauntlets of the Skilled Maneuver,"The wearer of these gauntlets gains a +2 bonus on one type of combat maneuver check (such as bull rush, disarm, or steal) chosen by the creator when the item is created.","4,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/gauntlets-of-the-skilled-maneuver
"Gauntlets, Irongrip","These gloves are made of goatskin reinforced with heavy iron strips. They provide a sure, strengthened grip on large or awkwardly shaped items. When the wearer wields an improvised melee weapon or inappropriately sized weapon, reduce the penalty for doing so by 2 (minimum 0). The gloves don’t change the number of hands required to wield such a weapon.","4,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/gauntlets-irongrip
"Gem, Phantasmal","This small cut crystal appears to be filled with hazy, indistinct images that constantly shift and vary. If a spellcaster holding the phantasmal gem casts an illusion spell with a duration of concentration (or concentration + a number of rounds), the illusion lasts up to an additional 10 rounds after the spellcaster ceases concentrating on it. The spellcaster may end the illusion early as a swift action. The phantasmal gem can be used multiple times in a day, but cannot grant more than a total of 10 additional rounds of illusion spells per day. A gnome using a phantasmal gem can recharge it by expending uses of spell-like abilities gained through the gnome magic racial trait. Each spell-like ability expended as a standard action recharges 1 round of duration to the phantasmal gem (up to a maximum of 10 rounds).","4,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/phantasmal-gem
Gloves of Arrow Snaring,"Once worn, these snug gloves seem to meld with the hands, becoming almost invisible to casual observation. Twice per day, the wearer can act as if he had the Snatch Arrows feat, even if he does not meet the prerequisites for the feat. Both gloves must be worn for the magic to be effective, and at least one hand must be free to take advantage of the magic.","4,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/gloves-of-arrow-snaring
"Gloves, Ghostvision","These gloves are made of pale gray silk; each is adorned with an embroidered silver eye on the back. Once per day the wearer may activate them, as a standard action, by bowing her head and pressing her hands to her eyes. The embroidered silver eyes flare and open, and when the wearer lowers her hands, deep pools of swirling gray mist hide her own eyes and allow her to more clearly see the restless dead for the next 10 rounds. While active, ghostvision gloves grant the following effects. The wearer can see all undead within 60 feet clearly, including ethereal undead and incorporeal undead hiding in objects or walls to a depth of 5 feet. If the wearer has the channel positive energy class ability, she may expend one use of channeled positive energy to make a ranged touch attack against one undead creature within channel range. If the ranged touch attack hits, she rolls channel energy damage against that target (affecting no other creatures), except she rolls d12s instead of d6s. While the gloves are active, constructs and living opponents treat the wearer as blind.","4,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/gloves-ghostvision
"Gloves, Trapspringer’s","These studded leather gloves look similar to workman’s gloves, though they are reinforced with numerous metal strips that the user can extend or retract as she wills, turning the tip of each finger into a customizable tool useful in examining and disarming traps. While worn, these gloves grant a +5 competence bonus on all Disable Device checks made to disarm traps. In addition, the gloves grant the user a +1 luck bonus on all saving throws made against traps.","4,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/gloves-trapspringer-s
"Headband, Imperious","Adorned with stylized bronze feathers, these headbands are prized by treacherous nobles who fear an assassin's dagger in the back. While worn, an imperious headband grants its wearer a +4 deflection bonus to his AC against any attack made by a hireling, a slave, a servant, or any other sentient creature in his employ. In addition, such creatures must succeed at a DC 13 Will save or treat their master as if he were affected by a sanctuary spell. If such creatures are subject to magical compulsion to attack the wearer, they must roll all attack rolls and checks to overcome spell resistance against the wearer twice and take the lower result.","4,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/h-l/headband-imperious
"Ointment, Restorative","A jar of this unguent is 3 inches in diameter and 1 inch deep, and contains five applications. Placed upon a poisoned wound or swallowed, the ointment detoxifies any poison (as neutralize poison with a +5 bonus on the check). Applied to a diseased area, it removes disease (as remove disease with a +5 bonus on the check). Rubbed on a wound, the ointment cures 1d8+5 points of damage (as cure light wounds).","4,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/ointment-restorative
Pendant of the Souk,"Crafted from gold beaten into the image of a lanner falcon and suspended upon a gold chain, it's the traditional badge of office for a Prince or Princess— although they are often given as rewards to those who are particularly helpful or well-liked by the Prince or Princess. The wearer of a pendant of the souk gains a +5 competence bonus on Appraise checks. By holding the pendant to her brow, the wearer can gain the effects of an identify spell once per day. Finally, the pendant grows warm in the presence of illusions, granting a +2 insight bonus on saving throws made to disbelieve existing illusion effects.","4,000 ",3,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/pendant-of-the-souk
Pressure Suit,"This magical full-body suit completely protects the wearer from temperature extremes (as if by endure elements) and pressure dangers of hard vacuum and all worlds in the system (save the sun), though it only carries enough air for 3 days before it must be recharged in breathable atmosphere (such as that inside a ship). If the suit’s seal is broken—such as the helmet being removed to eat or drink—all the air escapes in 2d6 rounds. A suit with a broken seal confers only the benefits of endure elements. The suit automatically repairs small holes, but if it is struck by a critical hit from a piercing or slashing weapon, the wearer of the pressure suit must succeed at a Reflex save (DC equal to the opponent’s confirmation roll) or the seal breaks. A suit with a broken seal can be repaired with a DC 18 Craft (armor) check or a make whole spell. The suit does not compensate for changes in gravity. Wearing a pressure suit imposes a –1 armor check penalty; this penalty stacks with those provided by other equipment (such as armor). Since it takes up both the body and helm slots, armor can be worn over a pressure suit, but robes and helms cannot.","4,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/m-p/pressure-suit
Sandals of Quick Reaction,"These supple leather sandals grant a burst of speed during times of duress. When the wearer acts during a surprise round, he can take a standard and a move action during the surprise round. If the wearer already has the ability to take a standard and a move action during the surprise round, he instead gains a +10 circumstance bonus to speed when acting during a surprise round.","4,000 ",4,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/sandals-of-quick-reaction
Talisman of Beast Training,"This talisman is worn lashed around the neck and is made of flexible bark woven into a mesmerizing pattern. While wearing a talisman of beast training, a wearer finds that animals become much more patient with her and amenable to training. As such, failed Handle Animal checks made during downtime periods—including those made to rear animals and teach them new tricks—may be treated as if they were successful. The talisman can turn 10 failed checks into successes this way. Once the tenth failed check has been converted to a success, the talisman falls apart and becomes useless.","4,000 ",1,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/talisman-of-beast-training
"Vambraces, Inquisitor’s Bastion","Constructed of blackened steel, these vambraces augment the protection granted to the inquisitor by the protection judgment. While under that judgment’s effects, the inquisitor gains a sacred bonus both to CMD and on checks made to cast spells defensively. This bonus is equal to the sacred bonus the judgement grants to AC.","4,000 ",5,Faint,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/vambraces-inquisitor-s-bastion
Amulet of Elemental Strife,"This amulet shines brightly when brought within 60 feet of an outsider with the elemental subtype, shedding light as a torch. The amulet glows a different color depending on the subtype of the elemental or elementals present (white for air, yellow for earth, red for fire, and blue for water). If more than one subtype is present, the gem flickers back and forth between the appropriate colors. The wearer gains resistance 5 against a single energy type determined by the subtype of the closest elemental present (air grants electricity resistance, earth grants acid resistance, fire grants fire resistance, and water grants cold resistance). If the closest elemental possesses multiple subtypes, the wearer may choose which type of resistance she gains. This energy resistance only applies against attacks from elementals. The amulet also allows any attacks made by the wearer to bypass the damage reduction of such creatures.","4,000 ",8,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/amulet-of-elemental-strife
"Aquarium Ball, Replenishing (Greater)","Replenishing aquarium balls act as standard aquarium balls, but are endowed with magical effects beneficial to the creature held within. The power of the magic depends on the kind of replenishing aquarium ball. The ball continually refreshes itself with clean water and fresh food. In addition, a greater replenishing aquarium ball is magically enhanced so that the glass is as hard as stone (hardness 8, 15 hp) without increasing its weight.","4,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/aquarium-ball-replenishing
"Bag, Corpse-Ferrying","This large black leather bag has a wide mouth and laces to help keep it shut. It weighs 20 pounds and can carry up to 300 pounds or 10 cubic feet of material (easily able to hold a single Medium corpse or two Small corpses, including their gear). Anything within the bag is protected by a gentle repose spell.","4,000 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/a-b/bag-corpse-ferrying
"Earring, Mutineer's Bane","This magic earring grows warm whenever a ship's crew begins muttering of mutiny, granting the wearer of a mutineer's bane earring a +5 bonus on all Sense Motive checks made while on a ship under such conditions of poor morale. A mutineer's bane earring has additional effects if worn by a commodore or admiral. If worn by a commodore, that commodore's squadron gains a +3 bonus on morale checks in fleet battles. If worn by an admiral, all squadrons in the admiral's fleet gain a +1 bonus on morale checks in fleet battles.","4,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/earring-mutineer-s-bane
Escape Ladder,"This 10-foot long rope ladder unrolls itself on command, extending upward into the air and magically holding itself in place. The ends of each rope have small loops for tying to another rope, a grappling hook, a piton, or similar fixtures. A second command word makes the ladder roll itself again, pulling itself toward whichever end the speaker is touching. Climbing the ladder is a DC 0 Climb check. The ladder can hold up to 300 pounds if holding itself in the air, or 600 pounds if attached to a sturdy surface. A third command word creates an extradimensional space at the top of the ladder that is identical to rope trick, except it only holds up to one Medium creature and has a very short duration. When a creature enters the extradimensional space, at the end of the creature's turn the space collapses and the creature is transported as though by dimension door 1d6 x 100 feet away in a random direction to a safe, ground-level location. The ladder remains behind and falls to the ground when this power is used. The third command word may be used once per day.","4,000 ",7,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/e-g/escape-ladder
Sash of the War Champion,"This bright red strip of cloth, stitched with images of a cheering crowd throwing garlands toward a chariot, fits across the wearer's shoulders and then diagonally down his chest to reach his opposite hip.The wearer treats his fighter level as 4 higher than normal for the purpose of the armor training and bravery class features.","4,000 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/sash-of-the-war-champion
Smear of Seeing,"This oily black paste is kept in a glass jar about the size of a human's fist. When rubbed onto an opaque surface as a standard action, an application of smear of seeing allows others to see through it for 10 minutes or until it is thoroughly diluted with universal solvent, after which the smear loses its potency. Anyone on the side of the surface on which the smear was applied can see through that surface as though it were a clear glass window. This does not enable creatures to hear through the surface. Creatures on the other side of a surface affected with smear of seeing cannot see the effect, but may detect it via detect magic or other effects as normal. Smear of seeing can be used on plaster, stone, wooden, or similar surfaces up to 10 feet thick. Smear of seeing has no effect on metal or harder materials, regardless of thickness. One application of smear of seeing is enough to cover a 1-foot-radius area; multiple applications can be used to increase the affected surface area. One jar of smear of seeing contains enough paste for five applications.","4,000 ",10,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/smear-of-seeing
Spirit Planchette (Brass),"A spirit planchette is typically found in a wooden case along with a thin wooden board printed with numerous letters and numbers. Nonmagical versions of these divination tools can be purchased in curiosity shops (typically costing 25 gp); while these items can be used as alternative components for augury spells, only magical spirit planchettes allow users to communicate with the other side. Three types of spirit planchettes exist—brass, cold iron, and silver. Each in turn allows an increasingly potent form of divination effect to be utilized. A spirit planchette requires a board to move upon, but this “board” can be made up of letters scribed upon any smooth surface—it need not be a prepared board for a spirit planchette to work. To use a spirit planchette, you must rest your fingers lightly upon the planchette’s surface and then concentrate on the planchette (as if maintaining a spell with a duration of concentration) for 2d6 rounds while the planchette attunes itself to the ambient spirits of the area. After this time, the planchette begins to slowly slide in random patterns across the board—at this point, questions may be asked of the spirits by any of the individuals involved in the séance. The consequences of each question asked of the spirits depends upon what type of planchette is used for the divination, as summarized on the table below.  The spirits reply in a language understood by the character who asked the question, but resent such contact and give only brief answers to the questions. All questions are answered with “yes,” “no,” or “maybe,” or by spelling out a single word from the letters arranged on the board. The spirits answer each question either in the same round the question is asked (in the case of a yes, no, or maybe answer) or at a rate of one letter per round (in the case of a single word being spelled out). A spirit planchette may be used once per day—the maximum number of questions you can ask with it depends on the type of planchette being used (as detailed on the table below). Communication with spirits can be a dangerous task, for many spirits are jealous or hateful of the living. Every time a spirit planchette is used, the user must succeed on a Will save to avoid being temporarily possessed and harmed by the angry spirits. In some areas where the spirits are particularly violent or hateful (such as in Harrowstone), this Will save takes a –2 penalty. The DC of this save depends on the type of spirit planchette being used. Anyone who fails the Will save becomes confused for a number of rounds (depending on the type of planchette being used), and no answer is received. The spirits in the area are not omniscient—the GM should decide whether or not the spirits would actually know the answer to the question asked, and if they do not, the answer granted is automatically “maybe.” If the GM determines that the spirits are knowledgeable about the answer, roll d% to determine whether the spirits speak truthfully or whether they lie. [  (Questions per Use) - (Will save DC) - (Confusion Duration) - (True Answer) - (Lie): 1 - 11 - 1 round - 01–60 - 61-100  ]","4,000 ",9,Moderate,http://www.d20pfsrd.com/magic-items/wondrous-items/wondrous-items/r-z/spirit-planchette
